DateID,FullDate,Year,Month,Quarter
3092,10-Jul-16,2016,7,Q3
3103,17-Jul-17,2017,7,Q3
3112,06-Jul-17,2017,7,Q3
3119,02-Jul-16,2016,7,Q3
3145,15-Jul-17,2017,7,Q3
3149,23-Jul-18,2018,7,Q3
3163,24-Jul-22,2022,7,Q3
3165,13-Jul-24,2024,7,Q3
3168,04-Jul-17,2017,7,Q3
3179,14-Jul-23,2023,7,Q3
3215,04-Jul-16,2016,7,Q3
3236,25-Jul-16,2016,7,Q3
3238,03-Jul-19,2019,7,Q3
3240,31-Jul-18,2018,7,Q3
3251,23-Jul-21,2021,7,Q3
3258,16-Jul-22,2022,7,Q3
3259,30-Jul-17,2017,7,Q3
3285,26-Jul-23,2023,7,Q3
3296,08-Jul-19,2019,7,Q3
3329,17-Jul-21,2021,7,Q3
3335,10-Jul-17,2017,7,Q3
3337,18-Jul-16,2016,7,Q3
3338,16-Jul-16,2016,7,Q3
3342,02-Jul-17,2017,7,Q3
3348,15-Jul-23,2023,7,Q3
3350,04-Jul-23,2023,7,Q3
3370,12-Jul-19,2019,7,Q3
3380,24-Jul-23,2023,7,Q3
3384,26-Jul-17,2017,7,Q3
3385,27-Jul-19,2019,7,Q3
3398,27-Jul-19,2019,7,Q3
3400,29-Jul-19,2019,7,Q3
3434,26-Jul-24,2024,7,Q3
3439,21-Jul-23,2023,7,Q3
3452,15-Jul-16,2016,7,Q3
3462,30-Jul-16,2016,7,Q3
3464,21-Jul-15,2015,7,Q3
3467,10-Jul-20,2020,7,Q3
3486,23-Jul-18,2018,7,Q3
3506,15-Jul-24,2024,7,Q3
3529,09-Jul-18,2018,7,Q3
3542,14-Jul-22,2022,7,Q3
3566,31-Jul-21,2021,7,Q3
3583,07-Jul-24,2024,7,Q3
3587,29-Jul-17,2017,7,Q3
3588,30-Jul-20,2020,7,Q3
3606,21-Jul-17,2017,7,Q3
3611,22-Jul-24,2024,7,Q3
3621,17-Jul-15,2015,7,Q3
3632,13-Jul-24,2024,7,Q3
3665,28-Jul-18,2018,7,Q3
3683,02-Jul-23,2023,7,Q3
3688,13-Jul-19,2019,7,Q3
3695,18-Jul-21,2021,7,Q3
3707,15-Jul-20,2020,7,Q3
3721,12-Jul-23,2023,7,Q3
3725,04-Jul-22,2022,7,Q3
3768,30-Jul-20,2020,7,Q3
3776,13-Jul-16,2016,7,Q3
3780,22-Jul-23,2023,7,Q3
3781,02-Jul-15,2015,7,Q3
3796,16-Jul-24,2024,7,Q3
3802,10-Jul-15,2015,7,Q3
3803,11-Jul-15,2015,7,Q3
3825,12-Jul-15,2015,7,Q3
3838,15-Jul-19,2019,7,Q3
3843,06-Jul-15,2015,7,Q3
3854,22-Jul-23,2023,7,Q3
3890,19-Jul-20,2020,7,Q3
3912,28-Jul-23,2023,7,Q3
3931,16-Jul-21,2021,7,Q3
3938,30-Jul-23,2023,7,Q3
3952,03-Jul-23,2023,7,Q3
3972,04-Jul-23,2023,7,Q3
3985,30-Jul-18,2018,7,Q3
3994,11-Jul-21,2021,7,Q3
3998,23-Jul-22,2022,7,Q3
4017,13-Jul-16,2016,7,Q3
4022,09-Jul-15,2015,7,Q3
4025,10-Jul-15,2015,7,Q3
4029,04-Jul-19,2019,7,Q3
4034,07-Jul-20,2020,7,Q3
4058,11-Jul-21,2021,7,Q3
4060,05-Jul-19,2019,7,Q3
4068,19-Jul-20,2020,7,Q3
4078,31-Jul-15,2015,7,Q3
4082,13-Jul-21,2021,7,Q3
4093,08-Jul-18,2018,7,Q3
4104,09-Jul-22,2022,7,Q3
4118,28-Jul-20,2020,7,Q3
4139,12-Jul-17,2017,7,Q3
4145,08-Jul-21,2021,7,Q3
4154,12-Jul-15,2015,7,Q3
4156,05-Jul-19,2019,7,Q3
4160,28-Jul-17,2017,7,Q3
4184,30-Jul-19,2019,7,Q3
4194,06-Jul-24,2024,7,Q3
4226,29-Jul-24,2024,7,Q3
4229,07-Jul-17,2017,7,Q3
4238,29-Jul-20,2020,7,Q3
4243,25-Jul-19,2019,7,Q3
4261,03-Jul-19,2019,7,Q3
4274,24-Jul-20,2020,7,Q3
4278,20-Jul-20,2020,7,Q3
4282,19-Jul-24,2024,7,Q3
4292,03-Jul-18,2018,7,Q3
4324,05-Jul-23,2023,7,Q3
4331,14-Jul-24,2024,7,Q3
4334,02-Jul-18,2018,7,Q3
4345,03-Jul-18,2018,7,Q3
4351,17-Jul-22,2022,7,Q3
4371,26-Jul-20,2020,7,Q3
4374,19-Jul-24,2024,7,Q3
4394,24-Jul-15,2015,7,Q3
4418,14-Jul-20,2020,7,Q3
4421,19-Jul-15,2015,7,Q3
4426,29-Jul-21,2021,7,Q3
4433,24-Jul-23,2023,7,Q3
4448,30-Jul-22,2022,7,Q3
4460,16-Jul-21,2021,7,Q3
4464,05-Jul-15,2015,7,Q3
4469,02-Jul-17,2017,7,Q3
4470,25-Jul-18,2018,7,Q3
4501,08-Jul-19,2019,7,Q3
4507,14-Jul-19,2019,7,Q3
4514,28-Jul-24,2024,7,Q3
4520,31-Jul-16,2016,7,Q3
4524,18-Jul-18,2018,7,Q3
4549,24-Jul-18,2018,7,Q3
4556,12-Jul-18,2018,7,Q3
4580,29-Jul-24,2024,7,Q3
4592,11-Jul-20,2020,7,Q3
4596,15-Jul-17,2017,7,Q3
4600,08-Jul-24,2024,7,Q3
4607,29-Jul-23,2023,7,Q3
4648,21-Jul-22,2022,7,Q3
4664,22-Jul-20,2020,7,Q3
4670,11-Jul-20,2020,7,Q3
4699,28-Jul-21,2021,7,Q3
4701,15-Jul-22,2022,7,Q3
4707,17-Jul-22,2022,7,Q3
4712,13-Jul-19,2019,7,Q3
4721,13-Jul-21,2021,7,Q3
4729,31-Jul-15,2015,7,Q3
4731,23-Jul-24,2024,7,Q3
4735,25-Jul-19,2019,7,Q3
4760,30-Jul-20,2020,7,Q3
4761,31-Jul-15,2015,7,Q3
4772,08-Jul-20,2020,7,Q3
4794,24-Jul-18,2018,7,Q3
4804,04-Jul-23,2023,7,Q3
4807,13-Jul-21,2021,7,Q3
4816,25-Jul-21,2021,7,Q3
4828,21-Jul-20,2020,7,Q3
4835,13-Jul-24,2024,7,Q3
4836,15-Jul-21,2021,7,Q3
4843,23-Jul-18,2018,7,Q3
4853,02-Jul-16,2016,7,Q3
4865,18-Jul-22,2022,7,Q3
4883,02-Jul-19,2019,7,Q3
4889,31-Jul-17,2017,7,Q3
4893,15-Jul-22,2022,7,Q3
4906,18-Jul-15,2015,7,Q3
4914,07-Jul-17,2017,7,Q3
4948,09-Jul-21,2021,7,Q3
4955,20-Jul-17,2017,7,Q3
4966,02-Jul-16,2016,7,Q3
4970,29-Jul-23,2023,7,Q3
4985,11-Jul-20,2020,7,Q3
4986,11-Jul-20,2020,7,Q3
4990,28-Jul-15,2015,7,Q3
4998,23-Jul-24,2024,7,Q3
16,12-Aug-21,2021,8,Q3
18,01-Aug-22,2022,8,Q3
36,14-Aug-17,2017,8,Q3
40,09-Aug-24,2024,8,Q3
49,13-Aug-17,2017,8,Q3
59,07-Aug-21,2021,8,Q3
60,19-Aug-16,2016,8,Q3
61,10-Aug-18,2018,8,Q3
70,17-Aug-24,2024,8,Q3
81,03-Aug-21,2021,8,Q3
98,28-Aug-24,2024,8,Q3
113,13-Aug-23,2023,8,Q3
129,24-Aug-20,2020,8,Q3
132,03-Aug-20,2020,8,Q3
147,14-Aug-22,2022,8,Q3
174,27-Aug-16,2016,8,Q3
185,08-Aug-23,2023,8,Q3
205,30-Aug-19,2019,8,Q3
233,01-Aug-16,2016,8,Q3
236,24-Aug-15,2015,8,Q3
238,07-Aug-19,2019,8,Q3
241,22-Aug-16,2016,8,Q3
260,07-Aug-24,2024,8,Q3
278,05-Aug-16,2016,8,Q3
283,19-Aug-20,2020,8,Q3
285,30-Aug-20,2020,8,Q3
307,03-Aug-19,2019,8,Q3
310,07-Aug-17,2017,8,Q3
333,27-Aug-16,2016,8,Q3
337,16-Aug-20,2020,8,Q3
339,21-Aug-23,2023,8,Q3
384,14-Aug-24,2024,8,Q3
398,14-Aug-18,2018,8,Q3
405,17-Aug-15,2015,8,Q3
441,14-Aug-24,2024,8,Q3
450,27-Aug-15,2015,8,Q3
453,24-Aug-21,2021,8,Q3
468,20-Aug-21,2021,8,Q3
481,26-Aug-21,2021,8,Q3
488,05-Aug-17,2017,8,Q3
507,10-Aug-21,2021,8,Q3
526,21-Aug-18,2018,8,Q3
537,06-Aug-24,2024,8,Q3
544,21-Aug-17,2017,8,Q3
565,11-Aug-24,2024,8,Q3
567,04-Aug-18,2018,8,Q3
605,06-Aug-18,2018,8,Q3
626,01-Aug-18,2018,8,Q3
639,22-Aug-18,2018,8,Q3
640,04-Aug-16,2016,8,Q3
654,09-Aug-24,2024,8,Q3
658,13-Aug-20,2020,8,Q3
663,10-Aug-18,2018,8,Q3
665,08-Aug-20,2020,8,Q3
685,05-Aug-21,2021,8,Q3
688,09-Aug-16,2016,8,Q3
720,10-Aug-16,2016,8,Q3
736,16-Aug-24,2024,8,Q3
739,16-Aug-16,2016,8,Q3
746,21-Aug-18,2018,8,Q3
767,12-Aug-24,2024,8,Q3
771,18-Aug-21,2021,8,Q3
772,02-Aug-24,2024,8,Q3
784,12-Aug-24,2024,8,Q3
787,15-Aug-15,2015,8,Q3
791,06-Aug-17,2017,8,Q3
793,30-Aug-20,2020,8,Q3
812,04-Aug-18,2018,8,Q3
820,11-Aug-19,2019,8,Q3
838,27-Aug-16,2016,8,Q3
842,31-Aug-16,2016,8,Q3
858,19-Aug-24,2024,8,Q3
859,18-Aug-18,2018,8,Q3
860,17-Aug-18,2018,8,Q3
866,31-Aug-16,2016,8,Q3
890,31-Aug-22,2022,8,Q3
891,24-Aug-22,2022,8,Q3
900,11-Aug-21,2021,8,Q3
907,11-Aug-20,2020,8,Q3
910,15-Aug-23,2023,8,Q3
916,25-Aug-15,2015,8,Q3
927,18-Aug-16,2016,8,Q3
941,04-Aug-17,2017,8,Q3
955,25-Aug-21,2021,8,Q3
967,09-Aug-22,2022,8,Q3
992,10-Aug-21,2021,8,Q3
994,05-Aug-18,2018,8,Q3
1004,23-Aug-17,2017,8,Q3
1060,12-Aug-16,2016,8,Q3
1072,26-Aug-15,2015,8,Q3
1100,15-Aug-17,2017,8,Q3
1119,14-Aug-19,2019,8,Q3
1159,23-Aug-22,2022,8,Q3
1167,24-Aug-22,2022,8,Q3
1171,08-Aug-23,2023,8,Q3
1200,14-Aug-18,2018,8,Q3
1204,29-Aug-19,2019,8,Q3
1208,12-Aug-16,2016,8,Q3
1210,15-Aug-22,2022,8,Q3
1235,14-Aug-22,2022,8,Q3
1257,18-Aug-21,2021,8,Q3
1259,16-Aug-21,2021,8,Q3
1261,31-Aug-18,2018,8,Q3
1268,03-Aug-18,2018,8,Q3
1285,24-Aug-21,2021,8,Q3
1290,20-Aug-17,2017,8,Q3
1299,13-Aug-16,2016,8,Q3
1301,29-Aug-24,2024,8,Q3
1320,05-Aug-22,2022,8,Q3
1350,23-Aug-23,2023,8,Q3
1355,13-Aug-15,2015,8,Q3
1377,17-Aug-20,2020,8,Q3
1401,28-Aug-24,2024,8,Q3
1414,12-Aug-23,2023,8,Q3
1417,17-Aug-17,2017,8,Q3
1429,18-Aug-20,2020,8,Q3
1454,19-Aug-21,2021,8,Q3
1458,20-Aug-19,2019,8,Q3
1460,07-Aug-23,2023,8,Q3
1468,27-Aug-16,2016,8,Q3
1490,27-Aug-24,2024,8,Q3
1493,31-Aug-24,2024,8,Q3
1507,30-Aug-21,2021,8,Q3
1511,02-Aug-20,2020,8,Q3
1546,07-Aug-17,2017,8,Q3
1564,10-Aug-21,2021,8,Q3
1577,23-Aug-17,2017,8,Q3
1599,02-Aug-22,2022,8,Q3
1655,26-Aug-16,2016,8,Q3
1669,17-Aug-17,2017,8,Q3
1672,28-Aug-19,2019,8,Q3
1694,05-Aug-20,2020,8,Q3
1699,11-Aug-20,2020,8,Q3
1734,08-Aug-22,2022,8,Q3
1737,08-Aug-18,2018,8,Q3
1749,04-Aug-19,2019,8,Q3
1760,12-Aug-24,2024,8,Q3
1776,11-Aug-23,2023,8,Q3
1793,16-Aug-22,2022,8,Q3
1801,11-Aug-24,2024,8,Q3
1807,07-Aug-23,2023,8,Q3
1817,28-Aug-22,2022,8,Q3
1818,27-Aug-21,2021,8,Q3
1833,13-Aug-22,2022,8,Q3
1842,15-Aug-20,2020,8,Q3
1854,18-Aug-16,2016,8,Q3
1884,09-Aug-17,2017,8,Q3
1891,11-Aug-16,2016,8,Q3
1902,24-Aug-19,2019,8,Q3
1911,29-Aug-22,2022,8,Q3
1927,12-Aug-21,2021,8,Q3
1930,14-Aug-23,2023,8,Q3
1951,22-Aug-16,2016,8,Q3
1955,01-Aug-22,2022,8,Q3
1994,12-Aug-24,2024,8,Q3
1997,12-Aug-20,2020,8,Q3
2034,13-Aug-20,2020,8,Q3
2050,27-Aug-23,2023,8,Q3
2063,09-Aug-22,2022,8,Q3
2075,14-Aug-18,2018,8,Q3
2087,18-Aug-22,2022,8,Q3
2089,17-Aug-17,2017,8,Q3
2098,20-Aug-23,2023,8,Q3
2100,07-Aug-16,2016,8,Q3
2102,07-Aug-22,2022,8,Q3
2104,08-Aug-16,2016,8,Q3
2117,08-Aug-18,2018,8,Q3
2120,04-Aug-23,2023,8,Q3
2137,13-Aug-18,2018,8,Q3
2148,24-Aug-18,2018,8,Q3
2158,16-Aug-22,2022,8,Q3
2162,02-Aug-23,2023,8,Q3
2181,05-Aug-15,2015,8,Q3
2182,06-Aug-21,2021,8,Q3
2186,13-Aug-18,2018,8,Q3
2213,15-Aug-15,2015,8,Q3
2217,14-Aug-21,2021,8,Q3
2221,23-Aug-16,2016,8,Q3
2224,20-Aug-20,2020,8,Q3
2229,09-Aug-23,2023,8,Q3
2238,31-Aug-21,2021,8,Q3
2244,10-Aug-21,2021,8,Q3
2253,12-Aug-24,2024,8,Q3
2266,22-Aug-19,2019,8,Q3
2282,10-Aug-15,2015,8,Q3
2286,30-Aug-21,2021,8,Q3
2297,15-Aug-24,2024,8,Q3
2299,16-Aug-24,2024,8,Q3
2312,16-Aug-22,2022,8,Q3
2316,29-Aug-16,2016,8,Q3
2337,20-Aug-16,2016,8,Q3
2346,28-Aug-16,2016,8,Q3
2392,06-Aug-20,2020,8,Q3
2399,17-Aug-16,2016,8,Q3
2400,03-Aug-21,2021,8,Q3
2444,23-Aug-22,2022,8,Q3
2452,02-Aug-23,2023,8,Q3
2455,29-Aug-17,2017,8,Q3
2458,23-Aug-16,2016,8,Q3
2459,01-Aug-16,2016,8,Q3
2470,14-Aug-16,2016,8,Q3
2484,09-Aug-15,2015,8,Q3
2493,02-Aug-24,2024,8,Q3
2502,06-Aug-23,2023,8,Q3
2510,24-Aug-15,2015,8,Q3
2524,22-Aug-18,2018,8,Q3
2529,02-Aug-15,2015,8,Q3
2552,29-Aug-19,2019,8,Q3
2556,12-Aug-17,2017,8,Q3
2570,28-Aug-19,2019,8,Q3
2605,21-Aug-20,2020,8,Q3
2612,17-Aug-17,2017,8,Q3
2629,27-Aug-17,2017,8,Q3
2676,04-Aug-16,2016,8,Q3
2684,28-Aug-24,2024,8,Q3
2707,12-Aug-20,2020,8,Q3
2721,16-Aug-24,2024,8,Q3
2738,20-Aug-23,2023,8,Q3
2739,06-Aug-16,2016,8,Q3
2752,24-Aug-18,2018,8,Q3
2754,13-Aug-17,2017,8,Q3
2757,12-Aug-16,2016,8,Q3
2777,04-Aug-20,2020,8,Q3
2779,20-Aug-16,2016,8,Q3
2786,01-Aug-21,2021,8,Q3
2815,12-Aug-22,2022,8,Q3
2823,07-Aug-21,2021,8,Q3
2828,13-Aug-24,2024,8,Q3
2843,17-Aug-18,2018,8,Q3
2851,23-Aug-19,2019,8,Q3
2865,02-Aug-18,2018,8,Q3
2873,02-Aug-23,2023,8,Q3
2882,17-Aug-23,2023,8,Q3
2883,22-Aug-16,2016,8,Q3
2904,25-Aug-17,2017,8,Q3
2910,21-Aug-15,2015,8,Q3
2921,12-Aug-20,2020,8,Q3
2927,23-Aug-22,2022,8,Q3
2945,14-Aug-22,2022,8,Q3
2952,24-Aug-18,2018,8,Q3
2960,31-Aug-15,2015,8,Q3
2966,12-Aug-18,2018,8,Q3
2970,04-Aug-18,2018,8,Q3
2973,13-Aug-19,2019,8,Q3
2978,16-Aug-18,2018,8,Q3
2983,06-Aug-19,2019,8,Q3
2984,10-Aug-16,2016,8,Q3
3002,11-Aug-16,2016,8,Q3
3036,11-Aug-15,2015,8,Q3
3051,07-Aug-23,2023,8,Q3
3064,02-Aug-19,2019,8,Q3
3071,31-Aug-20,2020,8,Q3
3087,31-Aug-24,2024,8,Q3
3094,15-Aug-18,2018,8,Q3
3101,12-Aug-22,2022,8,Q3
3134,02-Aug-16,2016,8,Q3
3180,31-Aug-15,2015,8,Q3
3196,17-Aug-23,2023,8,Q3
3203,22-Aug-24,2024,8,Q3
3205,31-Aug-19,2019,8,Q3
3263,30-Aug-24,2024,8,Q3
3265,22-Aug-15,2015,8,Q3
3281,24-Aug-23,2023,8,Q3
3307,29-Aug-18,2018,8,Q3
3313,10-Aug-16,2016,8,Q3
3328,13-Aug-18,2018,8,Q3
3333,07-Aug-18,2018,8,Q3
3339,23-Aug-17,2017,8,Q3
3355,24-Aug-20,2020,8,Q3
3359,24-Aug-21,2021,8,Q3
3374,27-Aug-17,2017,8,Q3
3406,04-Aug-19,2019,8,Q3
3407,10-Aug-15,2015,8,Q3
3415,29-Aug-16,2016,8,Q3
3417,18-Aug-16,2016,8,Q3
3422,30-Aug-19,2019,8,Q3
3435,31-Aug-18,2018,8,Q3
3441,09-Aug-21,2021,8,Q3
3446,18-Aug-15,2015,8,Q3
3447,15-Aug-17,2017,8,Q3
3448,21-Aug-24,2024,8,Q3
3469,24-Aug-23,2023,8,Q3
3478,19-Aug-16,2016,8,Q3
3482,28-Aug-23,2023,8,Q3
3487,26-Aug-19,2019,8,Q3
3495,31-Aug-19,2019,8,Q3
3497,31-Aug-21,2021,8,Q3
3508,04-Aug-16,2016,8,Q3
3513,03-Aug-16,2016,8,Q3
3519,01-Aug-20,2020,8,Q3
3524,26-Aug-15,2015,8,Q3
3535,29-Aug-17,2017,8,Q3
3548,11-Aug-19,2019,8,Q3
3558,25-Aug-19,2019,8,Q3
3562,15-Aug-20,2020,8,Q3
3564,06-Aug-18,2018,8,Q3
3590,04-Aug-23,2023,8,Q3
3599,27-Aug-15,2015,8,Q3
3604,23-Aug-18,2018,8,Q3
3620,04-Aug-15,2015,8,Q3
3643,21-Aug-22,2022,8,Q3
3670,21-Aug-24,2024,8,Q3
3672,23-Aug-17,2017,8,Q3
3676,15-Aug-17,2017,8,Q3
3682,27-Aug-21,2021,8,Q3
3717,14-Aug-20,2020,8,Q3
3752,15-Aug-23,2023,8,Q3
3761,15-Aug-21,2021,8,Q3
3764,27-Aug-20,2020,8,Q3
3767,05-Aug-20,2020,8,Q3
3772,21-Aug-18,2018,8,Q3
3779,07-Aug-16,2016,8,Q3
3804,08-Aug-15,2015,8,Q3
3831,24-Aug-22,2022,8,Q3
3835,27-Aug-24,2024,8,Q3
3853,27-Aug-24,2024,8,Q3
3898,07-Aug-19,2019,8,Q3
3910,30-Aug-16,2016,8,Q3
3920,23-Aug-23,2023,8,Q3
3924,21-Aug-15,2015,8,Q3
3926,20-Aug-23,2023,8,Q3
3927,27-Aug-19,2019,8,Q3
3996,02-Aug-24,2024,8,Q3
4006,21-Aug-19,2019,8,Q3
4043,20-Aug-23,2023,8,Q3
4053,18-Aug-19,2019,8,Q3
4062,24-Aug-15,2015,8,Q3
4063,18-Aug-17,2017,8,Q3
4096,31-Aug-15,2015,8,Q3
4105,22-Aug-18,2018,8,Q3
4108,19-Aug-23,2023,8,Q3
4115,05-Aug-15,2015,8,Q3
4141,12-Aug-16,2016,8,Q3
4148,10-Aug-22,2022,8,Q3
4150,18-Aug-18,2018,8,Q3
4171,25-Aug-15,2015,8,Q3
4175,24-Aug-16,2016,8,Q3
4195,31-Aug-24,2024,8,Q3
4196,18-Aug-19,2019,8,Q3
4198,02-Aug-20,2020,8,Q3
4199,27-Aug-17,2017,8,Q3
4200,14-Aug-23,2023,8,Q3
4202,12-Aug-20,2020,8,Q3
4240,04-Aug-18,2018,8,Q3
4246,20-Aug-20,2020,8,Q3
4260,31-Aug-19,2019,8,Q3
4290,29-Aug-19,2019,8,Q3
4314,22-Aug-20,2020,8,Q3
4339,08-Aug-16,2016,8,Q3
4358,10-Aug-16,2016,8,Q3
4363,24-Aug-19,2019,8,Q3
4365,24-Aug-20,2020,8,Q3
4367,29-Aug-18,2018,8,Q3
4372,10-Aug-17,2017,8,Q3
4387,05-Aug-16,2016,8,Q3
4396,09-Aug-23,2023,8,Q3
4412,16-Aug-17,2017,8,Q3
4414,19-Aug-19,2019,8,Q3
4436,11-Aug-17,2017,8,Q3
4463,23-Aug-24,2024,8,Q3
4465,16-Aug-20,2020,8,Q3
4474,19-Aug-15,2015,8,Q3
4499,07-Aug-20,2020,8,Q3
4500,17-Aug-19,2019,8,Q3
4508,17-Aug-22,2022,8,Q3
4516,30-Aug-15,2015,8,Q3
4539,26-Aug-22,2022,8,Q3
4545,05-Aug-15,2015,8,Q3
4547,01-Aug-19,2019,8,Q3
4551,18-Aug-16,2016,8,Q3
4583,05-Aug-18,2018,8,Q3
4585,03-Aug-17,2017,8,Q3
4586,05-Aug-17,2017,8,Q3
4587,27-Aug-15,2015,8,Q3
4604,06-Aug-21,2021,8,Q3
4612,31-Aug-16,2016,8,Q3
4625,10-Aug-15,2015,8,Q3
4628,09-Aug-22,2022,8,Q3
4630,24-Aug-18,2018,8,Q3
4634,17-Aug-20,2020,8,Q3
4635,26-Aug-23,2023,8,Q3
4652,09-Aug-20,2020,8,Q3
4653,13-Aug-17,2017,8,Q3
4660,30-Aug-16,2016,8,Q3
4685,23-Aug-24,2024,8,Q3
4704,31-Aug-20,2020,8,Q3
4709,02-Aug-16,2016,8,Q3
4727,30-Aug-16,2016,8,Q3
4743,27-Aug-23,2023,8,Q3
4749,03-Aug-24,2024,8,Q3
4768,22-Aug-15,2015,8,Q3
4774,11-Aug-17,2017,8,Q3
4779,28-Aug-18,2018,8,Q3
4786,17-Aug-18,2018,8,Q3
4789,18-Aug-19,2019,8,Q3
4808,25-Aug-15,2015,8,Q3
4809,06-Aug-22,2022,8,Q3
4819,16-Aug-18,2018,8,Q3
4822,19-Aug-21,2021,8,Q3
4830,03-Aug-16,2016,8,Q3
4838,09-Aug-20,2020,8,Q3
4849,31-Aug-17,2017,8,Q3
4851,14-Aug-21,2021,8,Q3
4856,20-Aug-24,2024,8,Q3
4876,31-Aug-19,2019,8,Q3
4881,19-Aug-17,2017,8,Q3
4919,29-Aug-22,2022,8,Q3
4927,09-Aug-23,2023,8,Q3
4936,27-Aug-17,2017,8,Q3
4952,05-Aug-17,2017,8,Q3
4954,08-Aug-22,2022,8,Q3
4967,26-Aug-22,2022,8,Q3
4968,16-Aug-16,2016,8,Q3
4971,19-Aug-16,2016,8,Q3
4999,14-Aug-22,2022,8,Q3
15,31-May-16,2016,5,Q2
21,16-May-21,2021,5,Q2
25,06-May-24,2024,5,Q2
28,04-May-24,2024,5,Q2
63,05-May-17,2017,5,Q2
84,03-May-20,2020,5,Q2
92,18-May-19,2019,5,Q2
118,21-May-19,2019,5,Q2
136,16-May-20,2020,5,Q2
137,21-May-18,2018,5,Q2
159,17-May-18,2018,5,Q2
161,02-May-17,2017,5,Q2
167,28-May-21,2021,5,Q2
183,08-May-19,2019,5,Q2
208,28-May-23,2023,5,Q2
210,17-May-16,2016,5,Q2
212,17-May-23,2023,5,Q2
246,26-May-20,2020,5,Q2
258,03-May-21,2021,5,Q2
265,26-May-20,2020,5,Q2
268,31-May-17,2017,5,Q2
272,20-May-20,2020,5,Q2
274,19-May-21,2021,5,Q2
280,08-May-16,2016,5,Q2
290,30-May-20,2020,5,Q2
292,13-May-21,2021,5,Q2
312,24-May-21,2021,5,Q2
324,22-May-18,2018,5,Q2
325,31-May-22,2022,5,Q2
347,22-May-15,2015,5,Q2
373,21-May-15,2015,5,Q2
374,31-May-22,2022,5,Q2
380,25-May-22,2022,5,Q2
395,23-May-16,2016,5,Q2
403,27-May-21,2021,5,Q2
413,22-May-23,2023,5,Q2
422,14-May-17,2017,5,Q2
424,23-May-17,2017,5,Q2
427,17-May-16,2016,5,Q2
428,25-May-21,2021,5,Q2
444,30-May-24,2024,5,Q2
449,23-May-20,2020,5,Q2
454,11-May-18,2018,5,Q2
456,11-May-20,2020,5,Q2
461,15-May-24,2024,5,Q2
522,06-May-17,2017,5,Q2
573,21-May-16,2016,5,Q2
581,06-May-17,2017,5,Q2
595,18-May-19,2019,5,Q2
643,20-May-17,2017,5,Q2
652,12-May-15,2015,5,Q2
676,18-May-15,2015,5,Q2
700,20-May-15,2015,5,Q2
735,07-May-17,2017,5,Q2
756,27-May-17,2017,5,Q2
785,24-May-21,2021,5,Q2
788,17-May-22,2022,5,Q2
796,28-May-19,2019,5,Q2
809,14-May-18,2018,5,Q2
822,08-May-23,2023,5,Q2
831,12-May-23,2023,5,Q2
833,03-May-21,2021,5,Q2
834,23-May-24,2024,5,Q2
835,30-May-23,2023,5,Q2
865,26-May-18,2018,5,Q2
876,09-May-16,2016,5,Q2
896,15-May-24,2024,5,Q2
897,10-May-16,2016,5,Q2
905,07-May-21,2021,5,Q2
909,31-May-17,2017,5,Q2
915,03-May-23,2023,5,Q2
917,13-May-24,2024,5,Q2
920,31-May-19,2019,5,Q2
925,21-May-24,2024,5,Q2
935,25-May-19,2019,5,Q2
942,06-May-24,2024,5,Q2
945,30-May-19,2019,5,Q2
969,25-May-24,2024,5,Q2
982,09-May-19,2019,5,Q2
993,13-May-19,2019,5,Q2
1014,08-May-20,2020,5,Q2
1026,27-May-20,2020,5,Q2
1041,16-May-19,2019,5,Q2
1069,30-May-21,2021,5,Q2
1074,29-May-18,2018,5,Q2
1080,15-May-17,2017,5,Q2
1082,03-May-16,2016,5,Q2
1094,08-May-17,2017,5,Q2
1150,23-May-15,2015,5,Q2
1160,09-May-16,2016,5,Q2
1161,10-May-19,2019,5,Q2
1173,15-May-23,2023,5,Q2
1179,17-May-20,2020,5,Q2
1182,21-May-18,2018,5,Q2
1189,05-May-21,2021,5,Q2
1190,02-May-18,2018,5,Q2
1193,15-May-24,2024,5,Q2
1197,05-May-21,2021,5,Q2
1199,17-May-22,2022,5,Q2
1221,11-May-23,2023,5,Q2
1253,01-May-24,2024,5,Q2
1262,23-May-16,2016,5,Q2
1271,27-May-24,2024,5,Q2
1279,28-May-23,2023,5,Q2
1286,16-May-17,2017,5,Q2
1297,22-May-20,2020,5,Q2
1311,18-May-22,2022,5,Q2
1316,22-May-21,2021,5,Q2
1336,23-May-20,2020,5,Q2
1339,16-May-17,2017,5,Q2
1351,20-May-20,2020,5,Q2
1364,02-May-18,2018,5,Q2
1373,02-May-16,2016,5,Q2
1375,04-May-15,2015,5,Q2
1385,28-May-19,2019,5,Q2
1392,17-May-20,2020,5,Q2
1398,25-May-17,2017,5,Q2
1425,29-May-19,2019,5,Q2
1427,12-May-24,2024,5,Q2
1431,01-May-24,2024,5,Q2
1433,08-May-21,2021,5,Q2
1444,25-May-24,2024,5,Q2
1451,22-May-22,2022,5,Q2
1461,09-May-20,2020,5,Q2
1466,05-May-15,2015,5,Q2
1482,01-May-17,2017,5,Q2
1491,09-May-17,2017,5,Q2
1503,26-May-20,2020,5,Q2
1509,19-May-19,2019,5,Q2
1535,26-May-21,2021,5,Q2
1570,22-May-17,2017,5,Q2
1571,21-May-21,2021,5,Q2
1573,11-May-22,2022,5,Q2
